match_id,date,bowler,wickets,runs_given,overs_bowled
1216492,19-09-2020,DL Chahar,2,31,4
1216492,19-09-2020,JJ Bumrah,1,41,4
1216492,19-09-2020,JL Pattinson,1,26,4
1216492,19-09-2020,KH Pandya,1,36,4
1216492,19-09-2020,L Ngidi,3,36,4
1216492,19-09-2020,PP Chawla,1,20,4
1216492,19-09-2020,RA Jadeja,2,42,4
1216492,19-09-2020,RD Chahar,1,36,4
1216492,19-09-2020,SM Curran,1,28,4
1216492,19-09-2020,TA Boult,1,23,4
1216493,20-09-2020,A Nortje,0,33,4
1216493,20-09-2020,AR Patel,1,14,4
1216493,20-09-2020,CJ Jordan,1,52,4
1216493,20-09-2020,K Gowtham,0,39,4
1216493,20-09-2020,K Rabada,4,29,5
1216493,20-09-2020,MM Sharma,1,44,4
1216493,20-09-2020,MP Stoinis,2,29,3
1216493,20-09-2020,Mohammed Shami,4,15,5
1216493,20-09-2020,R Ashwin,2,2,1
1216493,20-09-2020,Ravi Bishnoi,1,21,4
1216493,20-09-2020,SS Cottrell,2,23,4
1216494,21-10-2020,CH Morris,1,15,4
1216494,21-10-2020,CV Varun,0,28,4
1216494,21-10-2020,I Udana,0,6,1
1216494,21-10-2020,LH Ferguson,2,16,4
1216494,21-10-2020,M Prasidh Krishna,0,19,3
1216494,21-10-2020,Mohammed Siraj,3,8,4
1216494,21-10-2020,Navdeep Saini,1,23,3
1216494,21-10-2020,PJ Cummins,0,17,3
1216494,21-10-2020,Washington Sundar,1,14,4
1216494,21-10-2020,YS Chahal,2,15,4
1216495,03-11-2020,DS Kulkarni,0,20,3
1216495,03-11-2020,JL Pattinson,0,29,3
1216495,03-11-2020,JO Holder,2,25,4
1216495,03-11-2020,KH Pandya,0,32,4
1216495,03-11-2020,NM Coulter-Nile,0,26,4
1216495,03-11-2020,RD Chahar,0,36,4
1216495,03-11-2020,Rashid Khan,1,32,4
1216495,03-11-2020,S Nadeem,2,19,4
1216495,03-11-2020,Sandeep Sharma,3,34,4
1216495,03-11-2020,T Natarajan,0,38,4
1216496,22-09-2020,DL Chahar,1,31,4
1216496,22-09-2020,JC Archer,1,25,4
1216496,22-09-2020,JD Unadkat,0,42,4
1216496,22-09-2020,L Ngidi,2,52,4
1216496,22-09-2020,PP Chawla,1,54,4
1216496,22-09-2020,R Tewatia,3,37,4
1216496,22-09-2020,RA Jadeja,0,38,4
1216496,22-09-2020,S Gopal,1,38,4
1216496,22-09-2020,SM Curran,3,32,4
1216496,22-09-2020,TK Curran,1,53,4
1216497,24-10-2020,A Nortje,2,27,4
1216497,24-10-2020,AR Patel,0,7,1
1216497,24-10-2020,CV Varun,5,19,4
1216497,24-10-2020,K Rabada,2,30,4
1216497,24-10-2020,KL Nagarkoti,0,11,2
1216497,24-10-2020,LH Ferguson,1,30,4
1216497,24-10-2020,M Prasidh Krishna,0,16,2
1216497,24-10-2020,MP Stoinis,2,39,4
1216497,24-10-2020,PJ Cummins,3,17,4
1216497,24-10-2020,R Ashwin,0,45,3
1216497,24-10-2020,SP Narine,0,36,4
1216497,24-10-2020,TU Deshpande,0,39,4
1216498,24-10-2020,Arshdeep Singh,4,22,4
1216498,24-10-2020,CJ Jordan,3,15,4
1216498,24-10-2020,JO Holder,2,25,4
1216498,24-10-2020,KK Ahmed,1,31,4
1216498,24-10-2020,M Ashwin,1,27,4
1216498,24-10-2020,Mohammed Shami,1,33,4
1216498,24-10-2020,Rashid Khan,2,14,4
1216498,24-10-2020,Ravi Bishnoi,1,13,4
1216498,24-10-2020,Sandeep Sharma,2,28,4
1216498,24-10-2020,T Natarajan,0,21,4
1216499,28-10-2020,CH Morris,1,35,4
1216499,28-10-2020,DW Steyn,0,40,4
1216499,28-10-2020,JJ Bumrah,3,13,4
1216499,28-10-2020,JL Pattinson,0,35,3
1216499,28-10-2020,KA Pollard,1,5,1
1216499,28-10-2020,KH Pandya,0,27,4
1216499,28-10-2020,Mohammed Siraj,2,27,4
1216499,28-10-2020,RD Chahar,1,42,4
1216499,28-10-2020,TA Boult,1,39,4
1216499,28-10-2020,Washington Sundar,0,19,4
1216499,28-10-2020,YS Chahal,2,37,4
1216500,09-10-2020,A Nortje,1,23,4
1216500,09-10-2020,AJ Tye,2,47,4
1216500,09-10-2020,AR Patel,1,8,2
1216500,09-10-2020,HV Patel,1,28,4
1216500,09-10-2020,JC Archer,3,23,4
1216500,09-10-2020,K Rabada,3,32,4
1216500,09-10-2020,Kartik Tyagi,1,34,4
1216500,09-10-2020,MP Stoinis,2,16,2
1216500,09-10-2020,R Ashwin,2,21,4
1216500,09-10-2020,R Tewatia,2,19,4
1216500,09-10-2020,S Gopal,0,23,2
1216500,09-10-2020,VR Aaron,0,24,2
1216501,07-10-2020,AD Russell,1,18,2
1216501,07-10-2020,CV Varun,1,28,4
1216501,07-10-2020,DJ Bravo,4,35,4
1216501,07-10-2020,DL Chahar,0,45,4
1216501,07-10-2020,KL Nagarkoti,1,21,3
1216501,07-10-2020,KV Sharma,2,25,4
1216501,07-10-2020,PJ Cummins,0,23,4
1216501,07-10-2020,SM Curran,2,26,4
1216501,07-10-2020,SN Thakur,2,26,4
1216501,07-10-2020,SP Narine,1,31,4
1216501,07-10-2020,Shivam Mavi,1,32,3
1216502,31-10-2020,CH Morris,0,15,2
1216502,31-10-2020,I Udana,1,20,3
1216502,31-10-2020,JO Holder,2,26,4
1216502,31-10-2020,Mohammed Siraj,0,12,1
1216502,31-10-2020,Navdeep Saini,1,28,2
1216502,31-10-2020,Rashid Khan,1,18,4
1216502,31-10-2020,S Nadeem,1,35,4
1216502,31-10-2020,Sandeep Sharma,2,19,4
1216502,31-10-2020,T Natarajan,1,11,4
1216502,31-10-2020,Washington Sundar,1,21,3
1216502,31-10-2020,YS Chahal,2,19,4
1216503,01-10-2020,JDS Neesham,0,51,4
1216503,01-10-2020,JJ Bumrah,2,18,4
1216503,01-10-2020,JL Pattinson,2,27,4
1216503,01-10-2020,K Gowtham,1,45,4
1216503,01-10-2020,KH Pandya,1,24,4
1216503,01-10-2020,Mohammed Shami,1,34,4
1216503,01-10-2020,RD Chahar,2,25,4
1216503,01-10-2020,Ravi Bishnoi,1,36,4
1216503,01-10-2020,SS Cottrell,1,19,4
1216503,01-10-2020,TA Boult,1,42,4
1216504,30-09-2020,AS Rajpoot,1,35,4
1216504,30-09-2020,CV Varun,2,25,4
1216504,30-09-2020,JC Archer,2,18,4
1216504,30-09-2020,JD Unadkat,1,14,2
1216504,30-09-2020,KL Nagarkoti,2,13,2
1216504,30-09-2020,Kuldeep Yadav,1,20,3
1216504,30-09-2020,PJ Cummins,1,13,3
1216504,30-09-2020,R Parag,0,14,1
